id,avg_income_ttm,avg_expense_ttm,ori_country,dest_country,trip_type_oneway,trip_type_roundtrip,trip_cost,num_stops,booking_date,dept_date,return_date,num_travellers,traveller_one_dob,traveller_two_dob,traveller_three_dob,traveller_four_dob,ins_comp,subs_plan
699,7659.25,1829.17,Singapore,Malaysia,TRUE,FALSE,1949,3,10-10-20,06-02-21,21-02-21,1,29-03-84,,,,AXA,2
700,6063.46,2902.18,Singapore,China,TRUE,FALSE,1480.39,0,13-10-20,09-02-21,27-02-21,4,22-01-74,29-05-77,05-11-75,10-04-03,Allianze,2
701,11276.52,2632.38,Singapore,China,TRUE,FALSE,1136.37,3,12-10-20,03-02-21,15-02-21,4,19-09-04,30-01-99,20-12-13,11-11-90,Allianze,1
702,9466.34,1170.68,Singapore,China,TRUE,FALSE,1511.71,0,20-10-20,07-02-21,12-03-21,4,13-12-87,13-04-07,01-08-93,15-10-17,AIA,0
703,10920.13,2234.81,Singapore,China,FALSE,TRUE,503.79,0,16-10-20,13-02-21,20-03-21,2,27-11-04,25-10-08,,,Allianze,2
704,10646.31,952.09,Singapore,China,TRUE,FALSE,803.92,0,09-10-20,09-02-21,19-02-21,1,24-06-02,,,,Aviva,0
705,5096.74,2993.03,Singapore,China,FALSE,TRUE,1141.26,0,08-10-20,06-02-21,25-03-21,4,31-08-07,19-12-07,01-10-74,08-01-11,Aviva,0
706,4493.43,1360.18,Singapore,China,FALSE,TRUE,1736.22,2,10-10-20,01-02-21,17-03-21,3,16-02-11,04-11-96,29-10-08,,AXA,0
707,2506.04,2192.15,Singapore,China,TRUE,FALSE,388.07,0,22-10-20,04-02-21,08-03-21,1,25-04-07,,,,Allianze,0
708,10911.09,2934.63,Singapore,China,FALSE,TRUE,1285.26,1,16-10-20,07-02-21,08-03-21,4,15-03-74,13-08-06,01-05-93,17-04-92,Aviva,0
709,4226.48,2244.79,Singapore,Philippines,FALSE,TRUE,146.85,0,29-10-20,06-02-21,15-03-21,1,27-05-07,,,,AXA,1
710,4339.67,1810.02,Singapore,China,FALSE,TRUE,587.79,3,10-10-20,03-02-21,16-03-21,4,30-04-16,02-07-10,12-05-84,09-07-72,AIA,2
711,6726.34,835.07,Singapore,China,FALSE,TRUE,1509.88,2,05-10-20,02-02-21,22-03-21,4,21-07-84,19-08-16,24-06-98,24-08-95,AXA,0
712,7464.87,1773.46,Singapore,China,TRUE,FALSE,328.9,0,15-10-20,09-02-21,26-02-21,4,02-08-18,06-07-91,09-03-78,29-05-13,Aviva,1
713,8584.89,1820.44,Singapore,United States,FALSE,TRUE,1492.72,2,20-10-20,12-02-21,29-03-21,4,27-04-80,15-05-07,07-09-08,14-10-79,AIA,0
714,3588.24,2088.61,Singapore,China,TRUE,FALSE,1511.92,0,04-10-20,12-02-21,27-02-21,2,15-02-72,16-10-18,,,AXA,1
715,6130.27,2723.2,Singapore,China,FALSE,TRUE,231.48,1,25-10-20,01-02-21,10-03-21,4,14-02-92,29-07-18,31-12-05,17-03-04,AIA,1
716,3810.15,1136.55,Singapore,Philippines,FALSE,TRUE,1924,2,29-10-20,12-02-21,14-03-21,3,19-01-16,26-06-78,15-01-91,,AXA,2
717,11532.15,2354.09,Singapore,China,TRUE,FALSE,204.35,0,08-10-20,05-02-21,05-03-21,2,06-08-05,12-06-83,,,AXA,1
718,11556.05,2508.8,Singapore,China,FALSE,TRUE,1917.15,3,10-10-20,01-02-21,13-03-21,4,17-06-83,20-12-78,27-03-75,10-05-10,AIA,2
719,4643.3,1539.25,Singapore,China,TRUE,FALSE,1751.35,1,20-10-20,08-02-21,11-03-21,2,16-07-94,12-05-97,,,Allianze,0
720,9062.03,2979.31,Singapore,China,TRUE,FALSE,112.68,2,26-10-20,10-02-21,30-03-21,1,31-03-03,,,,AIA,1
721,5563.97,2169.8,Singapore,China,FALSE,TRUE,1153.47,2,15-10-20,03-02-21,23-03-21,3,16-01-71,02-01-01,09-02-87,,AIA,1
722,3016.58,2035.56,Singapore,Philippines,FALSE,TRUE,386.57,0,20-10-20,05-02-21,17-02-21,2,25-06-03,07-08-83,,,AXA,2
723,2856.87,1506.68,Singapore,China,FALSE,TRUE,502.05,1,17-10-20,13-02-21,24-03-21,4,29-05-74,30-08-81,03-06-86,07-10-93,AXA,2
724,4192.32,2860.07,Singapore,China,TRUE,FALSE,146.32,3,25-10-20,07-02-21,22-03-21,4,09-04-84,27-08-18,30-12-95,13-04-00,AXA,1
725,3824.23,2364.67,Singapore,Thailand,FALSE,TRUE,1445.34,3,29-10-20,13-02-21,26-02-21,2,11-04-80,11-05-76,,,Aviva,1
726,6240.64,1363.57,Singapore,Philippines,TRUE,FALSE,941.29,3,18-10-20,08-02-21,24-03-21,4,11-07-86,13-04-10,13-09-72,04-06-92,AXA,0
727,7319.16,1154.29,Singapore,China,FALSE,TRUE,1250.41,2,16-10-20,10-02-21,27-03-21,3,15-05-07,25-12-12,30-06-78,,Aviva,2
728,6372.94,814.99,Singapore,Philippines,TRUE,FALSE,679.55,0,15-10-20,12-02-21,26-02-21,4,31-01-14,22-02-95,22-05-16,05-10-83,AXA,2
729,11569.28,2795.98,Singapore,China,TRUE,FALSE,1213.38,1,22-10-20,10-02-21,02-03-21,1,05-04-83,,,,Aviva,0
730,11152.7,944.26,Singapore,China,FALSE,TRUE,119.52,1,19-10-20,10-02-21,22-02-21,4,15-11-12,29-05-95,23-05-79,30-06-85,Aviva,0
731,4956.18,1980.68,Singapore,Thailand,TRUE,FALSE,789.43,1,16-10-20,05-02-21,17-03-21,3,19-09-82,07-07-73,02-05-16,,Aviva,2
732,4843.51,1506.42,Singapore,China,FALSE,TRUE,1543.53,0,28-10-20,01-02-21,19-03-21,2,29-03-08,05-12-79,,,AIA,2
733,4671.7,1997.56,Singapore,China,TRUE,FALSE,1369.47,1,29-10-20,02-02-21,15-02-21,4,14-10-10,24-06-18,13-04-13,17-04-18,AIA,0
734,10482.8,1435.82,Singapore,China,FALSE,TRUE,1960.17,1,15-10-20,10-02-21,04-03-21,1,24-07-90,,,,Aviva,2
735,11618.57,2513.48,Singapore,China,FALSE,TRUE,1470.08,0,03-10-20,10-02-21,28-02-21,2,16-08-17,06-05-97,,,AIA,0
736,5572.13,2838.01,Singapore,China,TRUE,FALSE,119.55,1,05-10-20,03-02-21,05-03-21,3,04-01-96,04-10-76,14-04-09,,Aviva,2
737,10385.97,1600.3,Singapore,China,TRUE,FALSE,833.6,1,14-10-20,11-02-21,14-03-21,2,23-09-86,14-09-88,,,AIA,0
738,10616.97,1655.43,Singapore,China,TRUE,FALSE,1528.23,0,07-10-20,11-02-21,16-03-21,1,02-05-75,,,,AXA,1
739,5439.19,1853.9,Singapore,China,FALSE,TRUE,1622.51,1,12-10-20,07-02-21,08-03-21,3,17-12-11,16-10-02,10-01-84,,Allianze,0
740,8379.73,1133.5,Singapore,China,TRUE,FALSE,1221.88,1,25-10-20,09-02-21,30-03-21,1,02-01-01,,,,Allianze,1
741,4112.68,2841.52,Singapore,China,TRUE,FALSE,1979.18,2,26-10-20,07-02-21,15-03-21,2,31-10-13,07-02-90,,,AXA,1
742,5068.55,966.49,Singapore,Malaysia,FALSE,TRUE,1173.84,1,18-10-20,12-02-21,16-02-21,2,14-12-85,31-08-95,,,AXA,2
743,9807.43,1342.01,Singapore,China,TRUE,FALSE,1212.99,2,13-10-20,12-02-21,03-03-21,3,10-06-92,31-01-77,30-08-81,,AIA,0
744,11853.39,1976.38,Singapore,China,FALSE,TRUE,192.01,2,09-10-20,12-02-21,09-03-21,4,19-09-78,11-05-99,21-01-77,30-06-70,Allianze,1
745,9668.5,1528.81,Singapore,Philippines,TRUE,FALSE,380.71,1,10-10-20,01-02-21,28-03-21,4,11-09-79,30-07-05,05-09-15,23-08-78,AXA,2
746,7761.9,1057.92,Singapore,Philippines,TRUE,FALSE,1283.13,0,04-10-20,12-02-21,27-03-21,1,18-11-17,,,,AXA,1
747,8355.19,1601.05,Singapore,China,TRUE,FALSE,952.09,0,04-10-20,12-02-21,27-03-21,4,18-12-94,11-08-98,26-12-13,02-06-74,Allianze,1
748,8950.83,877.78,Singapore,Vietnam,FALSE,TRUE,1042.89,1,13-10-20,09-02-21,17-02-21,4,23-12-87,03-12-10,18-07-04,29-02-76,Allianze,1
749,7183.03,2725.27,Singapore,Philippines,FALSE,TRUE,1472.7,1,15-10-20,05-02-21,15-03-21,1,09-03-70,,,,AXA,2
750,3603.15,2242.42,Singapore,China,TRUE,FALSE,431.69,0,21-10-20,02-02-21,09-03-21,2,15-06-76,30-08-71,,,Allianze,0
751,4846.48,2765.52,Singapore,China,FALSE,TRUE,1712.41,2,05-10-20,05-02-21,10-03-21,3,19-10-71,08-03-16,27-10-72,,Aviva,0
752,6621.44,1306.02,Singapore,United States,FALSE,TRUE,1776.2,2,21-10-20,12-02-21,24-03-21,2,08-02-00,24-01-08,,,AIA,1
753,7328.28,2345.56,Singapore,China,TRUE,FALSE,1516,1,15-10-20,01-02-21,16-02-21,2,21-08-72,27-05-77,,,AXA,2
754,7543.15,1696.54,Singapore,China,FALSE,TRUE,1647.42,3,14-10-20,02-02-21,22-02-21,2,11-02-13,03-07-79,,,AIA,2
755,5344.94,2645.45,Singapore,Vietnam,TRUE,FALSE,1315.69,0,04-10-20,11-02-21,06-03-21,4,28-11-84,10-09-74,26-03-10,23-08-13,Allianze,1
756,9184.43,2456.32,Singapore,United States,FALSE,TRUE,1967.78,0,12-10-20,11-02-21,14-03-21,3,28-09-01,12-08-75,19-08-93,,AIA,1
757,5656.84,1369.24,Singapore,China,TRUE,FALSE,1549.69,1,17-10-20,08-02-21,27-02-21,2,20-08-83,09-01-10,,,AXA,2
758,11234.25,2376.54,Singapore,China,FALSE,TRUE,899.74,1,07-10-20,07-02-21,08-03-21,1,06-01-89,,,,Aviva,0
759,10965.92,2594,Singapore,China,TRUE,FALSE,944.9,0,28-10-20,12-02-21,28-03-21,2,22-12-88,22-01-00,,,Aviva,1
760,10535.36,2840.21,Singapore,Philippines,FALSE,TRUE,430.58,0,19-10-20,07-02-21,17-02-21,1,17-12-75,,,,AXA,0
761,2760.96,2292.93,Singapore,China,FALSE,TRUE,1415.97,3,26-10-20,12-02-21,02-03-21,4,27-02-82,15-10-04,18-03-17,02-12-70,AXA,0
762,4763.84,2825.43,Singapore,United States,FALSE,TRUE,587.67,1,04-10-20,08-02-21,25-03-21,1,23-07-81,,,,AIA,2
763,4853.27,2126.29,Singapore,Philippines,FALSE,TRUE,958.45,1,18-10-20,05-02-21,14-03-21,1,08-11-10,,,,AXA,2
764,2719.47,2171.87,Singapore,China,FALSE,TRUE,1395.69,0,27-10-20,08-02-21,19-02-21,1,25-04-98,,,,Allianze,1
765,7594.95,1763.29,Singapore,United States,FALSE,TRUE,1148.06,1,29-10-20,11-02-21,03-03-21,1,07-11-74,,,,Allianze,1
766,9950.32,1475.92,Singapore,Philippines,FALSE,TRUE,1809.65,1,13-10-20,07-02-21,23-02-21,3,04-05-93,05-07-88,14-07-03,,AXA,2
767,5409.89,818.49,Singapore,Philippines,TRUE,FALSE,1332.38,1,03-10-20,11-02-21,23-03-21,1,01-12-97,,,,AXA,0
768,2915.18,1756.89,Singapore,China,FALSE,TRUE,281.82,2,16-10-20,12-02-21,03-03-21,2,02-08-14,21-05-04,,,Allianze,2
769,9094.55,2551.59,Singapore,China,FALSE,TRUE,537.38,0,11-10-20,06-02-21,27-03-21,1,01-12-18,,,,AIA,2
770,5826.37,2700.55,Singapore,Thailand,FALSE,TRUE,1782.75,1,24-10-20,04-02-21,28-02-21,3,24-10-94,09-09-95,02-11-94,,Aviva,0
771,9995.9,2075.33,Singapore,China,FALSE,TRUE,1747.01,3,09-10-20,11-02-21,18-03-21,4,22-03-83,09-11-14,26-09-12,29-04-97,Aviva,2
772,5293.76,1024.01,Singapore,China,TRUE,FALSE,265.69,3,03-10-20,01-02-21,10-03-21,1,03-02-17,,,,AIA,2
773,2572.23,895.27,Singapore,China,TRUE,FALSE,592.54,1,29-10-20,02-02-21,02-03-21,2,22-08-12,16-09-73,,,Allianze,1
774,6138.46,1242.44,Singapore,China,TRUE,FALSE,1894.15,2,21-10-20,05-02-21,19-02-21,1,17-06-17,,,,Aviva,0
775,8993.97,1328.52,Singapore,China,TRUE,FALSE,749.07,3,28-10-20,13-02-21,26-02-21,3,02-01-13,25-10-01,14-10-05,,AIA,2
776,11379.23,2344.41,Singapore,China,FALSE,TRUE,955.75,0,06-10-20,02-02-21,07-03-21,1,13-12-90,,,,Allianze,1
777,10521.94,1704.85,Singapore,China,FALSE,TRUE,1036.05,2,15-10-20,01-02-21,15-03-21,1,07-11-14,,,,AXA,0
778,4246.46,2531.83,Singapore,China,TRUE,FALSE,465.03,1,25-10-20,09-02-21,27-03-21,3,31-07-11,30-12-95,13-06-92,,AXA,1
779,7367.12,1791.64,Singapore,United States,TRUE,FALSE,1737.34,2,03-10-20,09-02-21,30-03-21,1,23-09-01,,,,Allianze,0
780,7605.69,1931.71,Singapore,China,FALSE,TRUE,1208.09,3,19-10-20,04-02-21,22-02-21,2,18-09-80,03-12-70,,,Allianze,1
781,8892.9,1064.19,Singapore,China,TRUE,FALSE,1232.62,0,18-10-20,13-02-21,16-02-21,4,16-07-99,03-04-02,15-06-12,04-10-70,AXA,0
782,4452.74,1017.32,Singapore,Thailand,FALSE,TRUE,242.37,1,16-10-20,11-02-21,19-03-21,4,10-09-10,23-05-98,31-07-96,05-11-78,Aviva,2
783,8644.33,2236.23,Singapore,Malaysia,TRUE,FALSE,1341.68,0,15-10-20,12-02-21,27-02-21,2,18-06-09,05-06-05,,,AXA,1
784,5307.44,2434.11,Singapore,China,TRUE,FALSE,619.61,0,25-10-20,11-02-21,21-02-21,4,29-10-82,26-03-90,12-02-02,18-07-77,AIA,1
785,3884.11,2068.22,Singapore,China,TRUE,FALSE,125.08,3,26-10-20,11-02-21,18-03-21,1,17-05-01,,,,AIA,0
786,8046.14,2308.48,Singapore,Vietnam,FALSE,TRUE,1464.1,2,25-10-20,07-02-21,30-03-21,2,02-01-74,18-10-12,,,Allianze,1
787,8233.03,1819.23,Singapore,China,TRUE,FALSE,267.99,1,09-10-20,05-02-21,04-03-21,3,09-06-01,12-02-08,04-02-96,,AXA,0
788,5397.45,948.21,Singapore,China,FALSE,TRUE,1240.16,2,10-10-20,13-02-21,19-02-21,3,03-06-83,03-08-97,23-10-17,,Aviva,2
789,11177.04,2485.24,Singapore,China,TRUE,FALSE,1523.17,2,19-10-20,07-02-21,24-03-21,1,17-08-95,,,,Aviva,2
790,10440.02,2866.12,Singapore,China,FALSE,TRUE,477.94,1,23-10-20,08-02-21,15-02-21,2,01-04-85,12-04-80,,,AXA,1
791,9647.72,2576.25,Singapore,Philippines,TRUE,FALSE,108.58,1,16-10-20,10-02-21,05-03-21,3,19-02-83,06-01-82,10-05-02,,AXA,1
792,4505.7,1989.04,Singapore,Malaysia,TRUE,FALSE,537.45,2,04-10-20,03-02-21,04-03-21,4,27-01-80,25-05-11,21-10-94,12-10-81,AXA,0
793,7835.91,1478.52,Singapore,China,TRUE,FALSE,406.25,0,07-10-20,11-02-21,15-03-21,2,07-02-87,30-12-89,,,Aviva,1
794,11231.61,860.42,Singapore,Philippines,FALSE,TRUE,1513.51,0,16-10-20,12-02-21,01-03-21,2,02-02-06,01-01-91,,,AXA,1
795,8617.82,2568.16,Singapore,Australia,TRUE,FALSE,1776.79,0,12-10-20,08-02-21,25-03-21,4,21-03-79,27-02-09,01-08-16,15-04-04,Allianze,1
796,6360.74,2187.19,Singapore,United States,FALSE,TRUE,1931.14,2,18-10-20,08-02-21,17-03-21,1,18-10-05,,,,AIA,1
797,8778.93,2098.66,Singapore,China,TRUE,FALSE,1857.96,0,25-10-20,03-02-21,16-02-21,4,17-12-86,20-06-92,03-03-99,11-10-73,AIA,1
798,8008.46,1546.84,Singapore,United States,TRUE,FALSE,1946.78,3,20-10-20,06-02-21,26-03-21,4,24-07-80,28-05-70,12-09-87,31-10-75,AIA,0
799,7779.39,1272.64,Singapore,Philippines,TRUE,FALSE,1190.01,2,17-10-20,04-02-21,13-03-21,1,29-11-12,,,,AXA,1
800,6934.64,2791.13,Singapore,United States,TRUE,FALSE,1743.97,3,23-10-20,11-02-21,27-03-21,1,25-11-17,,,,AIA,2
801,6377.89,2232.85,Singapore,Malaysia,FALSE,TRUE,1880.28,2,28-10-20,13-02-21,08-03-21,4,09-04-74,30-04-85,01-04-77,28-04-89,Aviva,1
802,2626.85,1541.83,Singapore,United States,FALSE,TRUE,951.04,2,27-10-20,05-02-21,21-02-21,1,13-12-14,,,,AIA,1
803,5692.95,2542.28,Singapore,Philippines,TRUE,FALSE,334.98,3,18-10-20,04-02-21,29-03-21,4,06-08-79,27-07-99,22-04-00,03-08-81,AXA,1
804,8762.91,1497.16,Singapore,Philippines,TRUE,FALSE,857.72,3,06-10-20,03-02-21,04-03-21,4,08-03-13,06-01-10,13-05-94,22-12-14,AXA,0
805,7391.66,2903.88,Singapore,China,FALSE,TRUE,266.17,1,25-10-20,02-02-21,29-03-21,2,03-04-96,01-09-73,,,Allianze,0
806,7201.83,2091.37,Singapore,China,TRUE,FALSE,1732.95,1,21-10-20,02-02-21,21-02-21,2,24-03-94,18-07-79,,,Aviva,2
807,11819.79,1751.99,Singapore,China,FALSE,TRUE,533.72,2,06-10-20,08-02-21,25-02-21,3,09-12-08,23-07-83,27-01-09,,AIA,1
808,10116.82,2473.5,Singapore,China,FALSE,TRUE,842.18,2,25-10-20,02-02-21,14-03-21,4,03-09-98,12-05-73,05-08-88,26-11-03,AIA,0
809,11237.57,2317.78,Singapore,China,FALSE,TRUE,1468.12,0,11-10-20,08-02-21,28-02-21,2,12-07-75,03-07-71,,,Aviva,0
810,8406.93,1698.52,Singapore,China,TRUE,FALSE,1614.64,0,15-10-20,01-02-21,25-03-21,1,07-11-12,,,,AXA,2
811,8994.55,1978.31,Singapore,China,FALSE,TRUE,1888.92,0,29-10-20,04-02-21,28-03-21,3,02-05-06,23-01-08,08-12-70,,Allianze,1
812,7632.2,2768.89,Singapore,China,FALSE,TRUE,1969.19,3,19-10-20,10-02-21,20-03-21,4,29-04-87,06-01-99,18-08-00,24-03-78,AXA,2
813,9543.6,998.1,Singapore,China,FALSE,TRUE,1534.01,3,03-10-20,05-02-21,17-02-21,1,27-01-03,,,,Allianze,0
814,10896.25,1446.33,Singapore,China,FALSE,TRUE,1965.34,2,21-10-20,02-02-21,03-03-21,4,09-02-73,19-03-05,20-01-95,04-02-90,AXA,0
815,10157.27,905.17,Singapore,China,FALSE,TRUE,910.88,3,27-10-20,02-02-21,03-03-21,1,25-12-94,,,,AIA,0
816,5370.59,1420.62,Singapore,Philippines,TRUE,FALSE,244.39,2,27-10-20,13-02-21,28-03-21,2,03-11-13,11-01-97,,,AXA,0
817,4235.72,1497.3,Singapore,China,FALSE,TRUE,476.66,3,10-10-20,09-02-21,07-03-21,4,04-12-81,05-09-70,23-10-95,15-04-90,Allianze,1
818,5487.95,2545.95,Singapore,Philippines,TRUE,FALSE,1791.92,2,29-10-20,08-02-21,23-02-21,1,10-07-74,,,,AXA,2
819,8959.28,898.96,Singapore,China,FALSE,TRUE,1484.7,2,06-10-20,03-02-21,28-02-21,3,01-08-01,17-06-98,12-12-01,,Allianze,2
820,7502.13,2867.48,Singapore,United States,FALSE,TRUE,1346.46,0,23-10-20,02-02-21,01-03-21,4,22-09-78,27-05-78,20-06-83,04-08-72,AIA,0
821,10137.06,2311.34,Singapore,China,TRUE,FALSE,1875.49,3,05-10-20,10-02-21,02-03-21,2,02-12-00,24-04-75,,,AIA,1
822,8850.36,2575.79,Singapore,Thailand,TRUE,FALSE,376.93,0,27-10-20,04-02-21,23-02-21,4,05-08-02,26-05-84,27-07-84,07-08-90,Aviva,2
823,10900.63,1626.01,Singapore,Thailand,FALSE,TRUE,571.31,3,10-10-20,02-02-21,12-03-21,2,21-06-90,28-10-05,,,Aviva,0
824,5814.44,1454.61,Singapore,China,TRUE,FALSE,1370.88,2,11-10-20,10-02-21,27-03-21,1,16-06-05,,,,AIA,1
825,9949.49,1140.41,Singapore,Philippines,FALSE,TRUE,383.17,2,23-10-20,13-02-21,18-02-21,2,05-09-05,10-11-11,,,AXA,2
826,3409.37,1689.22,Singapore,Vietnam,FALSE,TRUE,362.02,2,24-10-20,03-02-21,22-03-21,1,08-11-91,,,,Allianze,0
827,4842.51,937.47,Singapore,China,FALSE,TRUE,1738.89,1,12-10-20,04-02-21,22-03-21,1,05-11-04,,,,Aviva,2
828,7012.54,2183.09,Singapore,China,FALSE,TRUE,479.36,2,14-10-20,11-02-21,02-03-21,3,12-11-91,28-12-10,23-01-76,,AXA,2
829,10057.3,2192.92,Singapore,China,FALSE,TRUE,545.38,2,21-10-20,07-02-21,03-03-21,2,27-10-10,22-12-11,,,Aviva,2
830,3281.53,1082.28,Singapore,Thailand,TRUE,FALSE,1648.71,2,16-10-20,04-02-21,13-03-21,2,27-06-17,23-05-14,,,Aviva,2
831,11227.99,1890.05,Singapore,China,TRUE,FALSE,1322.92,0,23-10-20,10-02-21,13-03-21,2,25-03-75,24-07-77,,,AIA,1
832,2723.45,1467.4,Singapore,China,FALSE,TRUE,1518.55,0,09-10-20,07-02-21,18-02-21,3,17-07-73,15-03-13,28-11-83,,AXA,0
833,2486.78,2796.04,Singapore,China,FALSE,TRUE,266.88,0,18-10-20,06-02-21,14-03-21,4,28-10-81,08-02-15,26-07-78,28-06-01,AXA,1
834,6718.44,1920.23,Singapore,Philippines,TRUE,FALSE,1123.12,2,15-10-20,12-02-21,30-03-21,3,27-03-89,02-12-90,10-01-02,,AXA,0
835,6437.51,2362.64,Singapore,China,FALSE,TRUE,454.46,2,27-10-20,11-02-21,02-03-21,2,28-03-78,26-06-16,,,Allianze,0
836,3760.48,1888.37,Singapore,China,TRUE,FALSE,328.2,1,08-10-20,13-02-21,06-03-21,1,23-02-92,,,,Aviva,1
837,8953.67,2277.93,Singapore,United States,FALSE,TRUE,1391,1,15-10-20,09-02-21,11-03-21,2,29-09-00,24-12-91,,,AIA,2
838,3114.25,2447.66,Singapore,China,FALSE,TRUE,292.05,0,18-10-20,10-02-21,19-02-21,4,19-12-02,01-09-04,26-07-89,27-01-15,Aviva,2
839,11227.98,1770.66,Singapore,Philippines,FALSE,TRUE,1622.88,1,29-10-20,02-02-21,18-02-21,3,20-06-94,04-05-97,08-09-81,,AXA,1
840,6278.63,2115.4,Singapore,China,TRUE,FALSE,660.52,3,20-10-20,03-02-21,21-03-21,1,02-10-16,,,,Allianze,0
841,8943.89,2572.67,Singapore,Thailand,FALSE,TRUE,1193.13,3,07-10-20,11-02-21,13-03-21,4,16-08-07,27-02-96,03-12-76,15-03-13,Aviva,2
842,5168.37,1660.6,Singapore,China,TRUE,FALSE,310.09,2,24-10-20,09-02-21,19-03-21,4,06-08-01,27-11-97,14-05-17,19-05-92,AXA,1
843,3237.07,2454,Singapore,China,FALSE,TRUE,140.69,2,07-10-20,04-02-21,28-02-21,3,23-06-74,16-06-04,21-03-11,,Allianze,2
844,9374.46,1193.03,Singapore,Philippines,TRUE,FALSE,1130.11,1,07-10-20,13-02-21,25-02-21,4,07-06-87,16-11-99,09-01-88,03-06-73,AXA,1
845,11764.12,968.6,Singapore,Vietnam,TRUE,FALSE,776.12,1,24-10-20,12-02-21,09-03-21,3,03-02-85,22-10-99,17-09-00,,Allianze,0
846,5367.02,1415.27,Singapore,United States,FALSE,TRUE,158.59,0,21-10-20,13-02-21,19-02-21,1,02-04-96,,,,AIA,0
847,9311.81,2378.36,Singapore,Philippines,FALSE,TRUE,1765.38,3,16-10-20,13-02-21,29-03-21,2,09-07-00,25-05-79,,,AXA,2
848,2820,2818.9,Singapore,United States,FALSE,TRUE,1471.38,3,28-10-20,12-02-21,23-03-21,2,06-12-01,21-01-16,,,AIA,1
849,7485.87,1428.34,Singapore,China,FALSE,TRUE,1279.56,2,14-10-20,10-02-21,19-03-21,3,07-03-86,06-06-03,17-09-78,,Aviva,0
850,11197.8,1876.17,Singapore,China,TRUE,FALSE,603.19,3,23-10-20,07-02-21,22-02-21,3,28-08-15,22-06-83,06-05-92,,AIA,1
851,10905.24,1396.22,Singapore,Philippines,TRUE,FALSE,742.79,2,23-10-20,03-02-21,16-03-21,1,07-02-96,,,,AXA,1
852,2922.17,1067.95,Singapore,China,FALSE,TRUE,1985.11,1,20-10-20,08-02-21,15-03-21,1,02-08-97,,,,Aviva,0
853,6289.74,1800.31,Singapore,China,TRUE,FALSE,1507.46,2,24-10-20,03-02-21,30-03-21,2,15-11-05,07-01-86,,,AIA,1
854,10148.95,2315.12,Singapore,China,FALSE,TRUE,1123.5,0,17-10-20,03-02-21,23-03-21,4,23-03-75,08-07-10,16-01-81,19-08-71,Aviva,0
855,6750.88,968.05,Singapore,China,TRUE,FALSE,1021.47,2,22-10-20,13-02-21,23-02-21,3,08-09-01,04-10-73,08-08-99,,AIA,0
856,7345.53,1101.58,Singapore,Thailand,TRUE,FALSE,1858.33,2,09-10-20,02-02-21,17-02-21,1,05-04-96,,,,Aviva,1
857,11000.79,1328.14,Singapore,Malaysia,TRUE,FALSE,845.59,3,03-10-20,10-02-21,21-02-21,4,13-06-01,16-02-76,09-05-92,25-01-02,Aviva,2
858,10181.66,2666.55,Singapore,China,FALSE,TRUE,1066.56,2,07-10-20,11-02-21,03-03-21,2,04-04-95,22-06-05,,,AIA,1
859,3045.84,1283.46,Singapore,China,FALSE,TRUE,1856.75,0,26-10-20,01-02-21,28-03-21,2,23-01-93,04-05-78,,,Aviva,2
860,8873.14,1176.84,Singapore,United States,TRUE,FALSE,1214.03,1,13-10-20,01-02-21,27-03-21,3,09-01-90,11-05-14,08-09-76,,Allianze,0
861,2551.13,975.39,Singapore,Philippines,TRUE,FALSE,1608.16,2,08-10-20,10-02-21,13-03-21,4,26-11-01,12-02-88,24-10-99,28-01-81,AXA,2
862,9664.87,1620.76,Singapore,China,FALSE,TRUE,1579.54,2,04-10-20,12-02-21,07-03-21,3,12-04-02,18-06-97,19-06-00,,Aviva,1
863,9215.88,1111.2,Singapore,China,TRUE,FALSE,1156.8,3,09-10-20,06-02-21,13-03-21,3,25-07-84,16-09-80,01-09-01,,Aviva,0
864,8292.57,2038.58,Singapore,China,FALSE,TRUE,1430.09,0,25-10-20,11-02-21,26-02-21,2,28-04-83,16-07-88,,,AIA,2
865,11386.57,2480.25,Singapore,Thailand,TRUE,FALSE,1781.17,3,10-10-20,05-02-21,26-02-21,1,28-04-01,,,,Aviva,2
866,9111.93,2938.47,Singapore,China,TRUE,FALSE,646.46,1,23-10-20,02-02-21,27-03-21,3,20-11-76,05-09-14,19-04-15,,Aviva,1
867,11454.55,2776.81,Singapore,China,TRUE,FALSE,582.99,1,08-10-20,06-02-21,26-02-21,2,09-02-88,01-10-93,,,Aviva,2
868,5419.23,2798.59,Singapore,China,TRUE,FALSE,1065.31,0,27-10-20,05-02-21,27-02-21,3,05-01-09,07-06-18,01-02-91,,Aviva,0
869,2887.74,1585.34,Singapore,China,FALSE,TRUE,293.05,2,26-10-20,05-02-21,30-03-21,2,12-03-85,30-07-74,,,Aviva,2
870,6180.87,2991.96,Singapore,China,TRUE,FALSE,195.81,1,03-10-20,03-02-21,18-02-21,4,17-09-08,16-09-11,02-03-08,15-06-70,Allianze,2
871,4850.05,1758.78,Singapore,Vietnam,TRUE,FALSE,1961.58,0,25-10-20,06-02-21,17-03-21,2,23-05-88,27-03-98,,,Allianze,1
872,4826.18,1990.8,Singapore,Philippines,FALSE,TRUE,937,1,29-10-20,02-02-21,05-03-21,1,02-05-09,,,,AXA,2
